user_id,product_id,hour,day_of_week,is_weekend,interaction_score,day,weekday,evt_add_to_cart,evt_click,evt_view,user_total_score,user_avg_score,unique_products_viewed,product_view_count
1011,19,18,1,0,1,2,1,0,0,1,925,1.824457593688363,50,106
1010,37,12,0,0,1,1,0,0,0,1,1023,1.922932330827068,50,106
1001,40,23,0,0,1,1,0,0,0,1,966,1.861271676300578,50,100
1020,27,16,4,0,1,5,4,0,0,1,934,1.913934426229508,50,92
1002,23,11,5,1,1,6,5,0,0,1,959,1.891518737672584,50,90
1011,31,5,3,0,1,4,3,0,0,1,925,1.824457593688363,50,94
1020,1,13,2,0,3,3,2,1,0,0,934,1.913934426229508,50,102
1003,1,21,2,0,4,3,2,0,0,0,941,1.8523622047244093,50,102
1001,50,3,3,0,2,4,3,0,1,0,966,1.861271676300578,50,90
1019,41,13,4,0,2,5,4,0,1,0,963,1.8956692913385824,50,101
1011,39,15,4,0,3,5,4,1,0,0,925,1.824457593688363,50,106
1004,48,0,6,1,3,7,6,1,0,0,961,1.9532520325203253,50,105
1009,13,1,0,0,1,1,0,0,0,1,884,1.9175704989154008,50,104
1014,27,5,1,0,4,2,1,0,0,0,978,1.8771593090211127,50,92
1008,44,3,1,0,4,2,1,0,0,0,978,1.9520958083832336,50,103
1010,35,22,5,1,4,6,5,0,0,0,1023,1.922932330827068,50,102
1001,32,19,2,0,1,3,2,0,0,1,966,1.861271676300578,50,107
1009,23,17,2,0,1,3,2,0,0,1,884,1.9175704989154008,50,90
1018,22,3,6,1,2,7,6,0,1,0,1032,1.897058823529412,50,96
1019,44,20,6,1,2,7,6,0,1,0,963,1.8956692913385824,50,103
1003,14,17,2,0,3,3,2,1,0,0,941,1.8523622047244093,50,103
1007,43,13,0,0,1,1,0,0,0,1,856,1.8329764453961457,50,104
1006,33,11,2,0,1,3,2,0,0,1,922,1.8626262626262624,50,97
1013,24,9,5,1,3,6,5,1,0,0,934,1.9218106995884772,50,101
1009,13,21,3,0,1,4,3,0,0,1,884,1.9175704989154008,50,104
1018,50,17,2,0,3,3,2,1,0,0,1032,1.897058823529412,50,90
1006,16,19,2,0,1,3,2,0,0,1,922,1.8626262626262624,50,91
1011,1,11,3,0,3,4,3,1,0,0,925,1.824457593688363,50,102
1005,30,5,4,0,1,5,4,0,0,1,973,1.8893203883495149,50,115
1005,9,10,5,1,1,6,5,0,0,1,973,1.8893203883495149,50,95
1010,37,19,2,0,1,3,2,0,0,1,1023,1.922932330827068,50,106
1001,35,22,1,0,1,2,1,0,0,1,966,1.861271676300578,50,102
1001,1,21,5,1,1,6,5,0,0,1,966,1.861271676300578,50,102
1016,24,4,5,1,1,6,5,0,0,1,948,1.9268292682926829,50,101
1001,6,9,2,0,1,3,2,0,0,1,966,1.861271676300578,50,104
1006,17,12,2,0,1,3,2,0,0,1,922,1.8626262626262624,50,107
1008,40,17,3,0,1,4,3,0,0,1,978,1.9520958083832336,50,100
1017,41,6,4,0,2,5,4,0,1,0,892,1.8739495798319328,50,101
1017,12,19,6,1,1,7,6,0,0,1,892,1.8739495798319328,50,94
1001,49,4,6,1,3,7,6,1,0,0,966,1.861271676300578,50,83
1016,11,12,3,0,3,4,3,1,0,0,948,1.9268292682926829,50,103
1015,31,1,6,1,3,7,6,1,0,0,1037,1.982791586998088,50,94
1009,31,1,0,0,1,1,0,0,0,1,884,1.9175704989154008,50,94
1020,2,9,2,0,1,3,2,0,0,1,934,1.913934426229508,50,102
1007,4,18,0,0,3,1,0,1,0,0,856,1.8329764453961457,50,115
1016,45,15,1,0,2,2,1,0,1,0,948,1.9268292682926829,50,70
1002,43,10,1,0,3,2,1,1,0,0,959,1.891518737672584,50,104
1018,38,20,3,0,1,4,3,0,0,1,1032,1.897058823529412,50,105
1011,9,3,5,1,1,6,5,0,0,1,925,1.824457593688363,50,95
1016,50,2,3,0,2,4,3,0,1,0,948,1.9268292682926829,50,90
1012,18,14,2,0,1,3,2,0,0,1,860,1.894273127753304,50,83
1004,7,22,2,0,1,3,2,0,0,1,961,1.9532520325203253,50,96
1013,28,22,2,0,3,3,2,1,0,0,934,1.9218106995884772,50,89
1013,4,0,6,1,2,7,6,0,1,0,934,1.9218106995884772,50,115
1004,26,5,6,1,4,7,6,0,0,0,961,1.9532520325203253,50,112
1014,28,19,1,0,2,2,1,0,1,0,978,1.8771593090211127,50,89
1009,38,16,1,0,1,2,1,0,0,1,884,1.9175704989154008,50,105
1010,29,7,1,0,3,2,1,1,0,0,1023,1.922932330827068,50,100
1007,47,13,0,0,2,1,0,0,1,0,856,1.8329764453961457,50,93
1006,7,7,4,0,2,5,4,0,1,0,922,1.8626262626262624,50,96
1001,43,7,1,0,4,2,1,0,0,0,966,1.861271676300578,50,104
1004,12,9,1,0,1,2,1,0,0,1,961,1.9532520325203253,50,94
1004,43,6,3,0,1,4,3,0,0,1,961,1.9532520325203253,50,104
1019,32,6,6,1,1,7,6,0,0,1,963,1.8956692913385824,50,107
1009,29,0,2,0,1,3,2,0,0,1,884,1.9175704989154008,50,100
1020,31,5,1,0,2,2,1,0,1,0,934,1.913934426229508,50,94
1008,13,22,0,0,1,1,0,0,0,1,978,1.9520958083832336,50,104
1014,17,17,1,0,2,2,1,0,1,0,978,1.8771593090211127,50,107
1004,2,17,3,0,2,4,3,0,1,0,961,1.9532520325203253,50,102
1018,20,13,0,0,3,1,0,1,0,0,1032,1.897058823529412,50,102
1015,20,15,6,1,1,7,6,0,0,1,1037,1.982791586998088,50,102
1006,35,22,6,1,1,30,6,0,0,1,922,1.8626262626262624,50,102
1012,43,19,1,0,3,2,1,1,0,0,860,1.894273127753304,50,104
1001,44,16,4,0,2,5,4,0,1,0,966,1.861271676300578,50,103
1011,50,21,5,1,1,6,5,0,0,1,925,1.824457593688363,50,90
1016,37,2,3,0,1,4,3,0,0,1,948,1.9268292682926829,50,106
1011,25,0,0,0,1,1,0,0,0,1,925,1.824457593688363,50,102
1004,3,10,1,0,2,2,1,0,1,0,961,1.9532520325203253,50,115
1018,7,1,3,0,3,4,3,1,0,0,1032,1.897058823529412,50,96
1014,27,18,1,0,1,2,1,0,0,1,978,1.8771593090211127,50,92
1001,48,2,2,0,2,3,2,0,1,0,966,1.861271676300578,50,105
1009,39,3,1,0,3,2,1,1,0,0,884,1.9175704989154008,50,106
1002,22,10,2,0,1,3,2,0,0,1,959,1.891518737672584,50,96
1017,35,2,5,1,1,6,5,0,0,1,892,1.8739495798319328,50,102
1003,18,9,2,0,4,3,2,0,0,0,941,1.8523622047244093,50,83
1003,44,9,6,1,1,7,6,0,0,1,941,1.8523622047244093,50,103
1004,18,19,3,0,1,4,3,0,0,1,961,1.9532520325203253,50,83
1015,41,18,3,0,2,4,3,0,1,0,1037,1.982791586998088,50,101
1013,32,16,5,1,4,6,5,0,0,0,934,1.9218106995884772,50,107
1017,20,14,3,0,1,4,3,0,0,1,892,1.8739495798319328,50,102
1013,37,3,1,0,3,2,1,1,0,0,934,1.9218106995884772,50,106
1010,17,11,5,1,1,6,5,0,0,1,1023,1.922932330827068,50,107
1004,25,14,3,0,2,4,3,0,1,0,961,1.9532520325203253,50,102
1013,16,10,1,0,1,2,1,0,0,1,934,1.9218106995884772,50,91
1010,28,16,4,0,1,5,4,0,0,1,1023,1.922932330827068,50,89
1006,39,20,0,0,4,1,0,0,0,0,922,1.8626262626262624,50,106
1016,28,10,6,1,3,7,6,1,0,0,948,1.9268292682926829,50,89
1001,48,20,6,1,3,7,6,1,0,0,966,1.861271676300578,50,105
1016,46,21,3,0,1,4,3,0,0,1,948,1.9268292682926829,50,114
1009,3,4,1,0,2,2,1,0,1,0,884,1.9175704989154008,50,115
1011,31,17,4,0,2,5,4,0,1,0,925,1.824457593688363,50,94
1020,32,9,0,0,3,1,0,1,0,0,934,1.913934426229508,50,107
1015,15,21,5,1,1,6,5,0,0,1,1037,1.982791586998088,50,120
1015,41,15,6,1,3,7,6,1,0,0,1037,1.982791586998088,50,101
1011,40,23,4,0,2,5,4,0,1,0,925,1.824457593688363,50,100
1019,28,19,0,0,3,1,0,1,0,0,963,1.8956692913385824,50,89
1001,42,7,3,0,1,4,3,0,0,1,966,1.861271676300578,50,93
1016,48,2,3,0,1,4,3,0,0,1,948,1.9268292682926829,50,105
1009,25,15,1,0,2,2,1,0,1,0,884,1.9175704989154008,50,102
1007,27,15,5,1,2,6,5,0,1,0,856,1.8329764453961457,50,92
1009,9,1,5,1,3,6,5,1,0,0,884,1.9175704989154008,50,95
1015,20,8,2,0,1,3,2,0,0,1,1037,1.982791586998088,50,102
1001,9,10,0,0,1,1,0,0,0,1,966,1.861271676300578,50,95
1001,33,11,0,0,4,1,0,0,0,0,966,1.861271676300578,50,97
1011,14,16,0,0,1,1,0,0,0,1,925,1.824457593688363,50,103
1004,6,2,3,0,3,4,3,1,0,0,961,1.9532520325203253,50,104
1020,32,3,6,1,1,7,6,0,0,1,934,1.913934426229508,50,107
1018,8,22,0,0,2,1,0,0,1,0,1032,1.897058823529412,50,93
1016,2,2,1,0,2,2,1,0,1,0,948,1.9268292682926829,50,102
1003,30,18,0,0,1,1,0,0,0,1,941,1.8523622047244093,50,115
1013,16,18,1,0,2,2,1,0,1,0,934,1.9218106995884772,50,91
1004,40,20,4,0,1,5,4,0,0,1,961,1.9532520325203253,50,100
1005,47,6,5,1,2,6,5,0,1,0,973,1.8893203883495149,50,93
1013,39,0,2,0,1,3,2,0,0,1,934,1.9218106995884772,50,106
1020,33,16,1,0,2,2,1,0,1,0,934,1.913934426229508,50,97
1015,38,20,2,0,1,3,2,0,0,1,1037,1.982791586998088,50,105
1019,36,20,3,0,2,4,3,0,1,0,963,1.8956692913385824,50,86
1020,6,4,0,0,2,1,0,0,1,0,934,1.913934426229508,50,104
1010,25,5,1,0,1,2,1,0,0,1,1023,1.922932330827068,50,102
1003,10,15,1,0,3,2,1,1,0,0,941,1.8523622047244093,50,118
1002,23,2,0,0,1,1,0,0,0,1,959,1.891518737672584,50,90
1017,46,6,2,0,3,3,2,1,0,0,892,1.8739495798319328,50,114
1012,25,6,4,0,1,5,4,0,0,1,860,1.894273127753304,50,102
1016,40,1,6,1,1,7,6,0,0,1,948,1.9268292682926829,50,100
1008,23,19,6,1,1,7,6,0,0,1,978,1.9520958083832336,50,90
1015,50,14,0,0,4,1,0,0,0,0,1037,1.982791586998088,50,90
1006,23,0,1,0,1,2,1,0,0,1,922,1.8626262626262624,50,90
1006,5,11,3,0,2,4,3,0,1,0,922,1.8626262626262624,50,85
1006,38,12,5,1,1,6,5,0,0,1,922,1.8626262626262624,50,105
1003,10,8,4,0,2,5,4,0,1,0,941,1.8523622047244093,50,118
1020,36,8,2,0,1,3,2,0,0,1,934,1.913934426229508,50,86
1012,5,20,5,1,4,6,5,0,0,0,860,1.894273127753304,50,85
1008,3,16,6,1,4,7,6,0,0,0,978,1.9520958083832336,50,115
1020,41,8,4,0,1,5,4,0,0,1,934,1.913934426229508,50,101
1010,46,10,5,1,1,6,5,0,0,1,1023,1.922932330827068,50,114
1002,20,1,5,1,3,6,5,1,0,0,959,1.891518737672584,50,102
1009,42,20,1,0,4,2,1,0,0,0,884,1.9175704989154008,50,93
1007,1,15,0,0,3,1,0,1,0,0,856,1.8329764453961457,50,102
1006,29,6,0,0,1,1,0,0,0,1,922,1.8626262626262624,50,100
1015,27,19,2,0,1,3,2,0,0,1,1037,1.982791586998088,50,92
1004,11,18,0,0,1,1,0,0,0,1,961,1.9532520325203253,50,103
1005,29,18,0,0,4,1,0,0,0,0,973,1.8893203883495149,50,100
1010,12,5,4,0,1,5,4,0,0,1,1023,1.922932330827068,50,94
1006,44,4,2,0,3,3,2,1,0,0,922,1.8626262626262624,50,103
1010,25,2,2,0,2,3,2,0,1,0,1023,1.922932330827068,50,102
1019,38,0,6,1,3,7,6,1,0,0,963,1.8956692913385824,50,105
1014,7,19,6,1,1,7,6,0,0,1,978,1.8771593090211127,50,96
1001,10,18,4,0,1,5,4,0,0,1,966,1.861271676300578,50,118
1014,25,2,3,0,2,4,3,0,1,0,978,1.8771593090211127,50,102
1005,22,6,1,0,4,2,1,0,0,0,973,1.8893203883495149,50,96
1006,37,18,1,0,1,2,1,0,0,1,922,1.8626262626262624,50,106
1011,8,9,4,0,1,5,4,0,0,1,925,1.824457593688363,50,93
1003,27,1,3,0,1,4,3,0,0,1,941,1.8523622047244093,50,92
1002,33,21,4,0,3,5,4,1,0,0,959,1.891518737672584,50,97
1009,14,18,2,0,1,3,2,0,0,1,884,1.9175704989154008,50,103
1009,10,4,4,0,2,5,4,0,1,0,884,1.9175704989154008,50,118
1012,42,17,4,0,2,5,4,0,1,0,860,1.894273127753304,50,93
1018,7,8,0,0,2,1,0,0,1,0,1032,1.897058823529412,50,96
1014,46,17,0,0,2,1,0,0,1,0,978,1.8771593090211127,50,114
1007,24,6,3,0,3,4,3,1,0,0,856,1.8329764453961457,50,101
1011,17,6,4,0,2,5,4,0,1,0,925,1.824457593688363,50,107
1008,16,20,5,1,2,6,5,0,1,0,978,1.9520958083832336,50,91
1003,46,20,4,0,3,5,4,1,0,0,941,1.8523622047244093,50,114
1008,24,6,6,1,1,7,6,0,0,1,978,1.9520958083832336,50,101
1006,34,16,6,1,1,7,6,0,0,1,922,1.8626262626262624,50,101
1005,15,10,2,0,3,3,2,1,0,0,973,1.8893203883495149,50,120
1013,32,15,4,0,3,5,4,1,0,0,934,1.9218106995884772,50,107
1002,49,0,0,0,4,1,0,0,0,0,959,1.891518737672584,50,83
1008,24,1,5,1,3,6,5,1,0,0,978,1.9520958083832336,50,101
1019,26,2,1,0,2,2,1,0,1,0,963,1.8956692913385824,50,112
1005,37,2,3,0,1,4,3,0,0,1,973,1.8893203883495149,50,106
1001,19,20,4,0,2,5,4,0,1,0,966,1.861271676300578,50,106
1015,48,6,1,0,1,2,1,0,0,1,1037,1.982791586998088,50,105
1010,15,21,4,0,2,5,4,0,1,0,1023,1.922932330827068,50,120
1016,28,10,4,0,2,5,4,0,1,0,948,1.9268292682926829,50,89
1004,44,22,6,1,3,7,6,1,0,0,961,1.9532520325203253,50,103
1008,14,10,4,0,1,5,4,0,0,1,978,1.9520958083832336,50,103
1018,6,4,0,0,1,1,0,0,0,1,1032,1.897058823529412,50,104
1010,34,21,2,0,2,3,2,0,1,0,1023,1.922932330827068,50,101
1011,49,10,0,0,2,1,0,0,1,0,925,1.824457593688363,50,83
1005,6,5,1,0,1,2,1,0,0,1,973,1.8893203883495149,50,104
1015,38,9,4,0,3,5,4,1,0,0,1037,1.982791586998088,50,105
1004,50,6,0,0,1,1,0,0,0,1,961,1.9532520325203253,50,90
1017,32,1,3,0,1,4,3,0,0,1,892,1.8739495798319328,50,107
1015,50,21,3,0,1,4,3,0,0,1,1037,1.982791586998088,50,90
1013,14,5,0,0,2,1,0,0,1,0,934,1.9218106995884772,50,103
1005,36,11,2,0,1,3,2,0,0,1,973,1.8893203883495149,50,86
1017,39,6,5,1,1,6,5,0,0,1,892,1.8739495798319328,50,106
1008,34,9,6,1,3,7,6,1,0,0,978,1.9520958083832336,50,101
1018,38,15,0,0,1,1,0,0,0,1,1032,1.897058823529412,50,105
1010,28,22,2,0,2,3,2,0,1,0,1023,1.922932330827068,50,89
1005,27,1,0,0,1,1,0,0,0,1,973,1.8893203883495149,50,92
1008,46,18,4,0,2,5,4,0,1,0,978,1.9520958083832336,50,114
1012,10,17,2,0,1,3,2,0,0,1,860,1.894273127753304,50,118
1010,10,18,5,1,2,6,5,0,1,0,1023,1.922932330827068,50,118
1003,2,5,4,0,2,5,4,0,1,0,941,1.8523622047244093,50,102
1002,33,20,6,1,1,7,6,0,0,1,959,1.891518737672584,50,97
1012,31,23,1,0,3,2,1,1,0,0,860,1.894273127753304,50,94
1019,32,22,5,1,1,6,5,0,0,1,963,1.8956692913385824,50,107
1020,35,8,1,0,2,2,1,0,1,0,934,1.913934426229508,50,102
1007,47,10,1,0,1,2,1,0,0,1,856,1.8329764453961457,50,93
1015,10,8,3,0,1,4,3,0,0,1,1037,1.982791586998088,50,118
1007,26,21,3,0,1,4,3,0,0,1,856,1.8329764453961457,50,112
1015,4,15,6,1,2,7,6,0,1,0,1037,1.982791586998088,50,115
1009,17,0,4,0,1,5,4,0,0,1,884,1.9175704989154008,50,107
1005,50,15,2,0,1,3,2,0,0,1,973,1.8893203883495149,50,90
1019,10,18,0,0,4,1,0,0,0,0,963,1.8956692913385824,50,118
1003,30,8,1,0,1,2,1,0,0,1,941,1.8523622047244093,50,115
1020,26,0,1,0,3,2,1,1,0,0,934,1.913934426229508,50,112
1009,47,16,5,1,1,6,5,0,0,1,884,1.9175704989154008,50,93
1008,46,13,4,0,1,5,4,0,0,1,978,1.9520958083832336,50,114
1008,6,10,2,0,1,3,2,0,0,1,978,1.9520958083832336,50,104
1007,24,1,1,0,1,2,1,0,0,1,856,1.8329764453961457,50,101
1018,14,5,0,0,1,1,0,0,0,1,1032,1.897058823529412,50,103
1015,45,14,5,1,2,6,5,0,1,0,1037,1.982791586998088,50,70
1002,32,23,5,1,1,6,5,0,0,1,959,1.891518737672584,50,107
1007,8,6,2,0,1,3,2,0,0,1,856,1.8329764453961457,50,93
1013,46,4,6,1,2,7,6,0,1,0,934,1.9218106995884772,50,114
1007,25,22,3,0,1,4,3,0,0,1,856,1.8329764453961457,50,102
1010,34,22,5,1,1,6,5,0,0,1,1023,1.922932330827068,50,101
1012,47,12,4,0,1,5,4,0,0,1,860,1.894273127753304,50,93
1015,19,9,1,0,1,2,1,0,0,1,1037,1.982791586998088,50,106
1020,26,16,3,0,3,4,3,1,0,0,934,1.913934426229508,50,112
1004,33,9,5,1,1,6,5,0,0,1,961,1.9532520325203253,50,97
1015,37,3,2,0,1,3,2,0,0,1,1037,1.982791586998088,50,106
1001,5,8,4,0,1,5,4,0,0,1,966,1.861271676300578,50,85
1016,12,1,4,0,1,5,4,0,0,1,948,1.9268292682926829,50,94
1017,4,18,5,1,1,6,5,0,0,1,892,1.8739495798319328,50,115
1018,8,20,2,0,1,3,2,0,0,1,1032,1.897058823529412,50,93
1009,22,15,5,1,2,6,5,0,1,0,884,1.9175704989154008,50,96
1017,45,18,6,1,1,7,6,0,0,1,892,1.8739495798319328,50,70
1015,31,23,0,0,2,1,0,0,1,0,1037,1.982791586998088,50,94
1009,23,2,0,0,3,1,0,1,0,0,884,1.9175704989154008,50,90
1005,21,2,0,0,3,1,0,1,0,0,973,1.8893203883495149,50,100
1003,28,5,3,0,4,4,3,0,0,0,941,1.8523622047244093,50,89
1004,12,11,5,1,4,6,5,0,0,0,961,1.9532520325203253,50,94
1010,6,13,3,0,1,4,3,0,0,1,1023,1.922932330827068,50,104
1006,9,12,2,0,1,3,2,0,0,1,922,1.8626262626262624,50,95
1013,13,18,6,1,3,7,6,1,0,0,934,1.9218106995884772,50,104
1016,10,18,3,0,1,4,3,0,0,1,948,1.9268292682926829,50,118
1008,30,17,6,1,1,7,6,0,0,1,978,1.9520958083832336,50,115
1008,5,2,6,1,1,7,6,0,0,1,978,1.9520958083832336,50,85
1009,22,11,2,0,3,3,2,1,0,0,884,1.9175704989154008,50,96
1003,3,17,6,1,2,7,6,0,1,0,941,1.8523622047244093,50,115
1009,17,9,5,1,1,6,5,0,0,1,884,1.9175704989154008,50,107
1012,8,3,2,0,2,3,2,0,1,0,860,1.894273127753304,50,93
1020,2,6,6,1,2,7,6,0,1,0,934,1.913934426229508,50,102
1004,7,10,5,1,2,6,5,0,1,0,961,1.9532520325203253,50,96
1005,3,21,6,1,4,7,6,0,0,0,973,1.8893203883495149,50,115
1004,26,9,2,0,1,3,2,0,0,1,961,1.9532520325203253,50,112
1010,34,17,0,0,1,1,0,0,0,1,1023,1.922932330827068,50,101
1014,4,10,5,1,3,6,5,1,0,0,978,1.8771593090211127,50,115
1001,19,9,1,0,1,2,1,0,0,1,966,1.861271676300578,50,106
1016,48,13,5,1,3,6,5,1,0,0,948,1.9268292682926829,50,105
1004,42,10,1,0,1,2,1,0,0,1,961,1.9532520325203253,50,93
1003,11,3,6,1,1,7,6,0,0,1,941,1.8523622047244093,50,103
1020,48,0,2,0,1,3,2,0,0,1,934,1.913934426229508,50,105
1007,50,18,2,0,1,3,2,0,0,1,856,1.8329764453961457,50,90
1019,12,2,0,0,1,1,0,0,0,1,963,1.8956692913385824,50,94
1003,45,11,4,0,1,5,4,0,0,1,941,1.8523622047244093,50,70
1013,1,9,2,0,3,3,2,1,0,0,934,1.9218106995884772,50,102
1017,18,21,2,0,3,3,2,1,0,0,892,1.8739495798319328,50,83
1015,31,12,0,0,4,1,0,0,0,0,1037,1.982791586998088,50,94
1009,6,14,1,0,4,2,1,0,0,0,884,1.9175704989154008,50,104
1015,32,18,3,0,1,4,3,0,0,1,1037,1.982791586998088,50,107
1016,45,9,1,0,2,2,1,0,1,0,948,1.9268292682926829,50,70
1020,44,23,4,0,2,5,4,0,1,0,934,1.913934426229508,50,103
1011,21,22,0,0,4,1,0,0,0,0,925,1.824457593688363,50,100
1002,10,15,1,0,1,2,1,0,0,1,959,1.891518737672584,50,118
1015,42,22,4,0,1,5,4,0,0,1,1037,1.982791586998088,50,93
1003,17,1,3,0,1,4,3,0,0,1,941,1.8523622047244093,50,107
1018,12,3,0,0,1,1,0,0,0,1,1032,1.897058823529412,50,94
1001,42,20,1,0,2,2,1,0,1,0,966,1.861271676300578,50,93
1011,4,1,5,1,2,6,5,0,1,0,925,1.824457593688363,50,115
1011,42,18,0,0,1,1,0,0,0,1,925,1.824457593688363,50,93
1013,12,5,5,1,1,6,5,0,0,1,934,1.9218106995884772,50,94
1011,26,19,3,0,1,4,3,0,0,1,925,1.824457593688363,50,112
1016,9,20,6,1,1,7,6,0,0,1,948,1.9268292682926829,50,95
1010,18,23,0,0,1,1,0,0,0,1,1023,1.922932330827068,50,83
1002,22,13,2,0,3,3,2,1,0,0,959,1.891518737672584,50,96
1012,42,16,1,0,3,2,1,1,0,0,860,1.894273127753304,50,93
1003,44,14,1,0,1,2,1,0,0,1,941,1.8523622047244093,50,103
1010,39,5,0,0,3,1,0,1,0,0,1023,1.922932330827068,50,106
1018,45,2,0,0,2,1,0,0,1,0,1032,1.897058823529412,50,70
1002,37,6,0,0,1,1,0,0,0,1,959,1.891518737672584,50,106
1016,39,14,0,0,1,1,0,0,0,1,948,1.9268292682926829,50,106
1004,23,10,3,0,4,4,3,0,0,0,961,1.9532520325203253,50,90
1006,44,2,3,0,1,4,3,0,0,1,922,1.8626262626262624,50,103
1012,27,23,3,0,2,4,3,0,1,0,860,1.894273127753304,50,92
1016,43,12,1,0,1,2,1,0,0,1,948,1.9268292682926829,50,104
1005,47,1,0,0,1,1,0,0,0,1,973,1.8893203883495149,50,93
1010,44,1,3,0,1,4,3,0,0,1,1023,1.922932330827068,50,103
1017,2,20,5,1,1,6,5,0,0,1,892,1.8739495798319328,50,102
1017,16,7,0,0,3,1,0,1,0,0,892,1.8739495798319328,50,91
1020,3,16,3,0,1,4,3,0,0,1,934,1.913934426229508,50,115
1005,25,17,2,0,1,3,2,0,0,1,973,1.8893203883495149,50,102
1005,10,5,4,0,1,5,4,0,0,1,973,1.8893203883495149,50,118
1016,21,13,5,1,3,6,5,1,0,0,948,1.9268292682926829,50,100
1011,48,8,4,0,1,5,4,0,0,1,925,1.824457593688363,50,105
1018,5,10,2,0,3,3,2,1,0,0,1032,1.897058823529412,50,85
1014,31,17,1,0,1,2,1,0,0,1,978,1.8771593090211127,50,94
1014,3,15,0,0,3,1,0,1,0,0,978,1.8771593090211127,50,115
1007,15,15,3,0,1,4,3,0,0,1,856,1.8329764453961457,50,120
1015,4,13,1,0,4,2,1,0,0,0,1037,1.982791586998088,50,115
1010,19,18,0,0,1,1,0,0,0,1,1023,1.922932330827068,50,106
1008,32,14,6,1,4,7,6,0,0,0,978,1.9520958083832336,50,107
1014,41,2,4,0,1,5,4,0,0,1,978,1.8771593090211127,50,101
1010,48,2,1,0,2,2,1,0,1,0,1023,1.922932330827068,50,105
1016,21,0,0,0,3,1,0,1,0,0,948,1.9268292682926829,50,100
1019,16,10,4,0,2,5,4,0,1,0,963,1.8956692913385824,50,91
1011,22,6,1,0,3,2,1,1,0,0,925,1.824457593688363,50,96
1017,33,22,1,0,1,2,1,0,0,1,892,1.8739495798319328,50,97
1004,48,18,2,0,1,3,2,0,0,1,961,1.9532520325203253,50,105
1004,41,7,6,1,1,7,6,0,0,1,961,1.9532520325203253,50,101
1006,31,1,6,1,1,7,6,0,0,1,922,1.8626262626262624,50,94
1015,7,9,6,1,3,7,6,1,0,0,1037,1.982791586998088,50,96
1002,17,20,2,0,3,3,2,1,0,0,959,1.891518737672584,50,107
1004,37,11,1,0,1,2,1,0,0,1,961,1.9532520325203253,50,106
1020,50,22,2,0,2,3,2,0,1,0,934,1.913934426229508,50,90
1008,13,18,0,0,1,1,0,0,0,1,978,1.9520958083832336,50,104
1001,3,5,6,1,1,7,6,0,0,1,966,1.861271676300578,50,115
1011,42,11,6,1,1,7,6,0,0,1,925,1.824457593688363,50,93
1014,26,20,3,0,1,4,3,0,0,1,978,1.8771593090211127,50,112
1010,18,2,3,0,1,4,3,0,0,1,1023,1.922932330827068,50,83
1004,29,18,5,1,1,6,5,0,0,1,961,1.9532520325203253,50,100
1013,44,23,6,1,1,30,6,0,0,1,934,1.9218106995884772,50,103
1005,33,4,4,0,3,5,4,1,0,0,973,1.8893203883495149,50,97
1015,45,13,4,0,4,5,4,0,0,0,1037,1.982791586998088,50,70
1011,45,18,3,0,2,4,3,0,1,0,925,1.824457593688363,50,70
1013,37,22,1,0,1,2,1,0,0,1,934,1.9218106995884772,50,106
1009,14,16,0,0,1,1,0,0,0,1,884,1.9175704989154008,50,103
1002,6,11,2,0,4,3,2,0,0,0,959,1.891518737672584,50,104
1012,19,17,5,1,4,6,5,0,0,0,860,1.894273127753304,50,106
1011,2,10,3,0,3,4,3,1,0,0,925,1.824457593688363,50,102
1005,36,13,3,0,4,4,3,0,0,0,973,1.8893203883495149,50,86
1001,17,22,2,0,3,3,2,1,0,0,966,1.861271676300578,50,107
1011,21,13,2,0,3,3,2,1,0,0,925,1.824457593688363,50,100
1006,35,10,1,0,3,2,1,1,0,0,922,1.8626262626262624,50,102
1006,25,1,6,1,3,7,6,1,0,0,922,1.8626262626262624,50,102
1001,29,8,2,0,1,3,2,0,0,1,966,1.861271676300578,50,100
1005,37,3,1,0,1,2,1,0,0,1,973,1.8893203883495149,50,106
1011,20,12,0,0,2,1,0,0,1,0,925,1.824457593688363,50,102
1006,26,14,4,0,2,5,4,0,1,0,922,1.8626262626262624,50,112
1002,17,4,0,0,1,1,0,0,0,1,959,1.891518737672584,50,107
1017,31,9,0,0,4,1,0,0,0,0,892,1.8739495798319328,50,94
1012,32,18,6,1,2,7,6,0,1,0,860,1.894273127753304,50,107
1002,50,18,4,0,4,5,4,0,0,0,959,1.891518737672584,50,90
1005,48,6,4,0,3,5,4,1,0,0,973,1.8893203883495149,50,105
1018,42,7,5,1,1,6,5,0,0,1,1032,1.897058823529412,50,93
1001,28,17,0,0,3,1,0,1,0,0,966,1.861271676300578,50,89
1004,11,3,2,0,3,3,2,1,0,0,961,1.9532520325203253,50,103
1018,7,17,0,0,4,1,0,0,0,0,1032,1.897058823529412,50,96
1008,35,11,3,0,1,4,3,0,0,1,978,1.9520958083832336,50,102
1006,3,18,3,0,1,4,3,0,0,1,922,1.8626262626262624,50,115
1009,25,23,3,0,1,4,3,0,0,1,884,1.9175704989154008,50,102
1014,18,4,6,1,3,7,6,1,0,0,978,1.8771593090211127,50,83
1008,9,1,6,1,2,7,6,0,1,0,978,1.9520958083832336,50,95
1018,28,10,3,0,2,4,3,0,1,0,1032,1.897058823529412,50,89
